VARIABLES = "X","Y","u"
ZONE I=101,J=101,F=POINT
0.07	0.49	0.0595134
0.07	0.5	0.0573424
0.07	0.51	0.0552496
0.07	0.52	0.053231
0.07	0.53	0.0512827
0.07	0.54	0.0494012
0.07	0.55	0.0475832
0.07	0.56	0.0458256
0.07	0.57	0.0441255
0.07	0.58	0.04248
0.07	0.59	0.0408867
0.07	0.6	0.0393429
0.07	0.61	0.0378465
0.07	0.62	0.0363953
0.07	0.63	0.034987
0.07	0.64	0.0336198
0.07	0.65	0.0322917
0.07	0.66	0.031001
0.07	0.67	0.0297459
0.07	0.68	0.0285247
0.07	0.69	0.027336
0.07	0.7	0.0261782
0.07	0.71	0.0250498
0.07	0.72	0.0239494
0.07	0.73	0.0228757
0.07	0.74	0.0218275
0.07	0.75	0.0208033
0.07	0.76	0.0198021
0.07	0.77	0.0188226
0.07	0.78	0.0178638
0.07	0.79	0.0169245
0.07	0.8	0.0160036
0.07	0.81	0.0151001
0.07	0.82	0.014213
0.07	0.83	0.0133412
0.07	0.84	0.0124839
0.07	0.85	0.0116401
0.07	0.86	0.0108088
0.07	0.87	0.00998906
0.07	0.88	0.0091801
0.07	0.89	0.00838098
0.07	0.9	0.00759084
0.07	0.91	0.00680883
0.07	0.92	0.00603411
0.07	0.93	0.00526583
0.07	0.94	0.00450318
0.07	0.95	0.00374533
0.07	0.96	0.00299148
0.07	0.97	0.00224083
0.07	0.98	0.00149256
0.07	0.99	0.000745881
0.07	1	0
0.08	0	1
0.08	0.01	0.919541
0.08	0.02	0.841601
0.08	0.03	0.768201
0.08	0.04	0.70063
0.08	0.05	0.639456
0.08	0.06	0.584696
0.08	0.07	0.536011
0.08	0.08	0.492871
0.08	0.09	0.454672
0.08	0.1	0.420812
0.08	0.11	0.390726
0.08	0.12	0.363909
0.08	0.13	0.339918
0.08	0.14	0.318371
0.08	0.15	0.298941
0.08	0.16	0.28135
0.08	0.17	0.265361
0.08	0.18	0.250772
0.08	0.19	0.237413
0.08	0.2	0.225137
0.08	0.21	0.213819
0.08	0.22	0.203352
0.08	0.23	0.193644
0.08	0.24	0.184614
0.08	0.25	0.176194
0.08	0.26	0.168322
0.08	0.27	0.160947
0.08	0.28	0.154022
0.08	0.29	0.147506
0.08	0.3	0.141364
0.08	0.31	0.135563
0.08	0.32	0.130076
0.08	0.33	0.124877
0.08	0.34	0.119944
0.08	0.35	0.115256
0.08	0.36	0.110796
0.08	0.37	0.106547
